arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
C,122,3997696,allow,Latinate,14,12.6138,30
C,122,3997696,ancient,Latinate,49,14.7271,30
C,122,3997696,answer,Germanic,17,12.2205,30
C,122,3997696,ask,Germanic,15,10.4086,30
C,122,3997696,assist,Latinate,8,18.4340,30
C,122,3997696,assistance,Latinate,37,18.0968,30
C,122,3997696,attempt,Latinate,7,14.6987,30
C,122,3997696,baby,Germanic,31,11.7020,30
C,122,3997696,before,Germanic,64,10.8378,30
C,122,3997696,beverage,Latinate,32,39.7784,11
C,122,3997696,build,Germanic,9,13.3974,30
C,122,3997696,but,Germanic,60,6.2113,30
C,122,3997696,buy,Germanic,11,12.3333,30
C,122,3997696,choose,Germanic,21,14.9558,30
C,122,3997696,commence,Latinate,25,26.0582,14
C,122,3997696,comprehend,Latinate,0,43.5022,19
C,122,3997696,conceal,Latinate,19,24.0506,30
C,122,3997696,conclude,Latinate,24,29.9586,15
C,122,3997696,construct,Latinate,9,29.0732,18
C,122,3997696,currently,Latinate,66,14.4343,30
C,122,3997696,demonstrate,Latinate,10,27.4163,30
C,122,3997696,depart,Latinate,12,17.4121,30
C,122,3997696,desire,Latinate,4,12.6104,30
C,122,3997696,difficult,Latinate,43,13.7644,30
C,122,3997696,discover,Latinate,20,15.4165,30
C,122,3997696,do,Germanic,30,7.8719,30
C,122,3997696,drink,Germanic,32,14.0942,30
C,122,3997696,earlier,Germanic,50,14.8228,30
C,122,3997696,end,Germanic,24,10.2085,30
C,122,3997696,enormous,Latinate,38,16.2212,30
C,122,3997696,enough,Germanic,44,10.6759,30
C,122,3997696,entire,Latinate,45,12.4014,30
C,122,3997696,error,Latinate,34,17.4356,30
C,122,3997696,fast,Germanic,42,13.3707,30
C,122,3997696,final,Latinate,59,10.1521,30
C,122,3997696,find,Germanic,20,10.4506,30
C,122,3997696,first,Germanic,52,10.0722,30
C,122,3997696,fortunate,Latinate,54,15.9661,30
C,122,3997696,frequently,Latinate,63,18.1610,30
C,122,3997696,get,Germanic,1,7.7444,30
C,122,3997696,gigantic,Latinate,39,33.4893,30
C,122,3997696,give,Germanic,5,9.5374,30
C,122,3997696,hard,Germanic,43,11.2214,30
C,122,3997696,have,Germanic,23,5.8434,30
C,122,3997696,help,Germanic,8,10.1210,30
C,122,3997696,hide,Germanic,19,14.1518,30
C,122,3997696,home,Germanic,33,11.5756,30
C,122,3997696,however,Latinate,60,11.9001,30
C,122,3997696,huge,Germanic,38,13.2683,30
C,122,3997696,ill,Latinate,57,12.7227,30
C,122,3997696,illness,Latinate,35,15.4484,30
C,122,3997696,immense,Latinate,40,16.2364,30
